,sex,country,year,age,generation,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($) ,gdp_per_capita ($)
13302,female,Poland,1994,15-24 years,Generation X,77.0,2884300.0,2.67,,110803391517.0,3081.0
13303,female,Poland,1994,25-34 years,Boomers,108.0,2564400.0,4.21,,110803391517.0,3081.0
13304,female,Poland,1994,35-54 years,Boomers,376.0,5316400.0,7.07,,110803391517.0,3081.0
13305,female,Poland,1994,5-14 years,Millenials,5.0,3146900.0,0.16,,110803391517.0,3081.0
13306,female,Poland,1994,55-74 years,Silent,268.0,3651300.0,7.34,,110803391517.0,3081.0
13307,female,Poland,1994,75+ years,G.I. Generation,57.0,958100.0,5.95,,110803391517.0,3081.0
13308,female,Poland,1995,15-24 years,Generation X,88.0,2959000.0,2.97,0.74,142137319588.0,3937.0
13309,female,Poland,1995,25-34 years,Generation X,88.0,2506900.0,3.51,0.74,142137319588.0,3937.0
13310,female,Poland,1995,35-54 years,Boomers,400.0,5405400.0,7.4,0.74,142137319588.0,3937.0
13311,female,Poland,1995,5-14 years,Millenials,6.0,3085600.0,0.19,0.74,142137319588.0,3937.0
13312,female,Poland,1995,55-74 years,Silent,293.0,3672800.0,7.98,0.74,142137319588.0,3937.0
13313,female,Poland,1995,75+ years,G.I. Generation,62.0,968300.0,6.4,0.74,142137319588.0,3937.0
13314,female,Poland,1996,15-24 years,Generation X,88.0,3021300.0,2.91,,159942880457.0,4413.0
13315,female,Poland,1996,25-34 years,Generation X,79.0,2480100.0,3.19,,159942880457.0,4413.0
13316,female,Poland,1996,35-54 years,Boomers,362.0,5486800.0,6.6,,159942880457.0,4413.0
13317,female,Poland,1996,5-14 years,Millenials,12.0,3022500.0,0.4,,159942880457.0,4413.0
13318,female,Poland,1996,55-74 years,Silent,307.0,3677000.0,8.35,,159942880457.0,4413.0
13319,female,Poland,1996,75+ years,G.I. Generation,61.0,984000.0,6.2,,159942880457.0,4413.0
13320,female,Poland,1997,15-24 years,,,,,,,
13321,female,Poland,1997,25-34 years,,,,,,,
13322,female,Poland,1997,35-54 years,,,,,,,
13323,female,Poland,1997,5-14 years,,,,,,,
13324,female,Poland,1997,55-74 years,,,,,,,
13325,female,Poland,1997,75+ years,,,,,,,
13326,female,Poland,1998,15-24 years,,,,,,,
13327,female,Poland,1998,25-34 years,,,,,,,
13328,female,Poland,1998,35-54 years,,,,,,,
13329,female,Poland,1998,5-14 years,,,,,,,
13330,female,Poland,1998,55-74 years,,,,,,,
13331,female,Poland,1998,75+ years,,,,,,,
13332,female,Poland,1999,15-24 years,Generation X,84.0,3186200.0,2.64,,169717677901.0,4640.0
13333,female,Poland,1999,25-34 years,Generation X,74.0,2523100.0,2.93,,169717677901.0,4640.0
13334,female,Poland,1999,35-54 years,Boomers,395.0,5705500.0,6.92,,169717677901.0,4640.0
13335,female,Poland,1999,5-14 years,Millenials,4.0,2748300.0,0.15,,169717677901.0,4640.0
13336,female,Poland,1999,55-74 years,Silent,259.0,3595700.0,7.2,,169717677901.0,4640.0
13337,female,Poland,1999,75+ years,G.I. Generation,68.0,1096400.0,6.2,,169717677901.0,4640.0
13338,female,Poland,2000,15-24 years,Generation X,96.0,3161840.0,3.04,786.0,171885598583.0,4744.0
13339,female,Poland,2000,25-34 years,Generation X,92.0,2524634.0,3.64,786.0,171885598583.0,4744.0
13340,female,Poland,2000,35-54 years,Boomers,451.0,5689712.0,7.93,786.0,171885598583.0,4744.0
13341,female,Poland,2000,5-14 years,Millenials,9.0,2647383.0,0.34,786.0,171885598583.0,4744.0
13342,female,Poland,2000,55-74 years,Silent,239.0,3552068.0,6.73,786.0,171885598583.0,4744.0
13343,female,Poland,2000,75+ years,G.I. Generation,85.0,1152491.0,7.38,786.0,171885598583.0,4744.0
13344,female,Poland,2001,15-24 years,Millenials,76.0,3172760.0,2.4,,190521263343.0,5249.0
13345,female,Poland,2001,25-34 years,Generation X,83.0,2583962.0,3.21,,190521263343.0,5249.0
13346,female,Poland,2001,35-54 years,Boomers,399.0,5704557.0,6.99,,190521263343.0,5249.0
13347,female,Poland,2001,5-14 years,Millenials,3.0,2546175.0,0.12,,190521263343.0,5249.0
13348,female,Poland,2001,55-74 years,Silent,230.0,3550900.0,6.48,,190521263343.0,5249.0
13349,female,Poland,2001,75+ years,Silent,59.0,1206688.0,4.89,,190521263343.0,5249.0
13350,female,Poland,2002,15-24 years,Millenials,84.0,3157831.0,2.66,,198680637255.0,5466.0
13351,female,Poland,2002,25-34 years,Generation X,68.0,2648168.0,2.57,,198680637255.0,5466.0
13352,female,Poland,2002,35-54 years,Boomers,448.0,5674795.0,7.89,,198680637255.0,5466.0
13353,female,Poland,2002,5-14 years,Millenials,10.0,2456261.0,0.41,,198680637255.0,5466.0
13354,female,Poland,2002,55-74 years,Silent,287.0,3603595.0,7.96,,198680637255.0,5466.0
13355,female,Poland,2002,75+ years,Silent,95.0,1256585.0,7.56,,198680637255.0,5466.0
13356,female,Poland,2003,15-24 years,Millenials,76.0,3138681.0,2.42,,217513049292.0,5983.0
13357,female,Poland,2003,25-34 years,Generation X,80.0,2716171.0,2.95,,217513049292.0,5983.0
13358,female,Poland,2003,35-54 years,Boomers,377.0,5627506.0,6.7,,217513049292.0,5983.0
13359,female,Poland,2003,5-14 years,Millenials,5.0,2367792.0,0.21,,217513049292.0,5983.0
13360,female,Poland,2003,55-74 years,Silent,272.0,3657281.0,7.44,,217513049292.0,5983.0
13361,female,Poland,2003,75+ years,Silent,78.0,1298600.0,6.01,,217513049292.0,5983.0
13362,female,Poland,2004,15-24 years,Millenials,84.0,3103522.0,2.71,,255102252843.0,7014.0
13363,female,Poland,2004,25-34 years,Generation X,84.0,2786872.0,3.01,,255102252843.0,7014.0
13364,female,Poland,2004,35-54 years,Boomers,391.0,5572711.0,7.02,,255102252843.0,7014.0
13365,female,Poland,2004,5-14 years,Millenials,10.0,2280196.0,0.44,,255102252843.0,7014.0
13366,female,Poland,2004,55-74 years,Silent,258.0,3726648.0,6.92,,255102252843.0,7014.0
13367,female,Poland,2004,75+ years,Silent,83.0,1352245.0,6.14,,255102252843.0,7014.0
13368,female,Poland,2005,15-24 years,Millenials,71.0,3056685.0,2.32,805.0,306125173853.0,8417.0
13369,female,Poland,2005,25-34 years,Generation X,88.0,2857672.0,3.08,805.0,306125173853.0,8417.0
13370,female,Poland,2005,35-54 years,Boomers,388.0,5514733.0,7.04,805.0,306125173853.0,8417.0
13371,female,Poland,2005,5-14 years,Millenials,7.0,2194572.0,0.32,805.0,306125173853.0,8417.0
13372,female,Poland,2005,55-74 years,Silent,278.0,3799523.0,7.32,805.0,306125173853.0,8417.0
13373,female,Poland,2005,75+ years,Silent,75.0,1406954.0,5.33,805.0,306125173853.0,8417.0
13374,female,Poland,2006,15-24 years,Millenials,78.0,3003407.0,2.6,,344748646558.0,9485.0
13375,female,Poland,2006,25-34 years,Generation X,82.0,2917366.0,2.81,,344748646558.0,9485.0
13376,female,Poland,2006,35-54 years,Boomers,302.0,5452440.0,5.54,,344748646558.0,9485.0
13377,female,Poland,2006,5-14 years,Millenials,13.0,2109057.0,0.62,,344748646558.0,9485.0
13378,female,Poland,2006,55-74 years,Silent,277.0,3883201.0,7.13,,344748646558.0,9485.0
13379,female,Poland,2006,75+ years,Silent,106.0,1463753.0,7.24,,344748646558.0,9485.0
13380,female,Poland,2007,15-24 years,Millenials,73.0,2937109.0,2.49,,429063549984.0,11816.0
13381,female,Poland,2007,25-34 years,Generation X,71.0,2973164.0,2.39,,429063549984.0,11816.0
13382,female,Poland,2007,35-54 years,Boomers,304.0,5391795.0,5.64,,429063549984.0,11816.0
13383,female,Poland,2007,5-14 years,Generation Z,12.0,2027682.0,0.59,,429063549984.0,11816.0
13384,female,Poland,2007,55-74 years,Silent,269.0,3977336.0,6.76,,429063549984.0,11816.0
13385,female,Poland,2007,75+ years,Silent,83.0,1515131.0,5.48,,429063549984.0,11816.0
13386,female,Poland,2008,15-24 years,Millenials,86.0,2845069.0,3.02,,533815789474.0,14721.0
13387,female,Poland,2008,25-34 years,Generation X,74.0,3034314.0,2.44,,533815789474.0,14721.0
13388,female,Poland,2008,35-54 years,Boomers,294.0,5338758.0,5.51,,533815789474.0,14721.0
13389,female,Poland,2008,5-14 years,Generation Z,8.0,1955345.0,0.41,,533815789474.0,14721.0
13390,female,Poland,2008,55-74 years,Silent,264.0,4077603.0,6.47,,533815789474.0,14721.0
13391,female,Poland,2008,75+ years,Silent,86.0,1555874.0,5.53,,533815789474.0,14721.0
13392,female,Poland,2009,15-24 years,Millenials,75.0,2740576.0,2.74,,439796160379.0,12141.0
13393,female,Poland,2009,25-34 years,Generation X,82.0,3090294.0,2.65,,439796160379.0,12141.0
13394,female,Poland,2009,35-54 years,Boomers,342.0,5294575.0,6.46,,439796160379.0,12141.0
13395,female,Poland,2009,5-14 years,Generation Z,13.0,1893442.0,0.69,,439796160379.0,12141.0
13396,female,Poland,2009,55-74 years,Silent,340.0,4182592.0,8.13,,439796160379.0,12141.0
13397,female,Poland,2009,75+ years,Silent,94.0,1590245.0,5.91,,439796160379.0,12141.0
13398,female,Poland,2010,15-24 years,Millenials,49.0,2596537.0,1.89,829.0,479321460551.0,13304.0
13399,female,Poland,2010,25-34 years,Generation X,77.0,3050097.0,2.52,829.0,479321460551.0,13304.0
13400,female,Poland,2010,35-54 years,Generation X,301.0,5221636.0,5.76,829.0,479321460551.0,13304.0
13401,female,Poland,2010,5-14 years,Generation Z,6.0,1846837.0,0.32,829.0,479321460551.0,13304.0
13402,female,Poland,2010,55-74 years,Silent,313.0,4286710.0,7.3,829.0,479321460551.0,13304.0
13403,female,Poland,2010,75+ years,Silent,94.0,1637613.0,5.74,829.0,479321460551.0,13304.0
13404,female,Poland,2011,15-24 years,Millenials,58.0,2507255.0,2.31,833.0,528832185770.0,14686.0
13405,female,Poland,2011,25-34 years,Millenials,64.0,3052661.0,2.1,833.0,528832185770.0,14686.0
13406,female,Poland,2011,35-54 years,Generation X,275.0,5189683.0,5.3,833.0,528832185770.0,14686.0
13407,female,Poland,2011,5-14 years,Generation Z,4.0,1816103.0,0.22,833.0,528832185770.0,14686.0
13408,female,Poland,2011,55-74 years,Boomers,276.0,4392879.0,6.28,833.0,528832185770.0,14686.0
13409,female,Poland,2011,75+ years,Silent,83.0,1674929.0,4.96,833.0,528832185770.0,14686.0
13410,female,Poland,2012,15-24 years,Millenials,59.0,2427848.0,2.43,838.0,500360816828.0,13894.0
13411,female,Poland,2012,25-34 years,Millenials,66.0,3034343.0,2.18,838.0,500360816828.0,13894.0
13412,female,Poland,2012,35-54 years,Generation X,266.0,5166397.0,5.15,838.0,500360816828.0,13894.0
13413,female,Poland,2012,5-14 years,Generation Z,4.0,1801813.0,0.22,838.0,500360816828.0,13894.0
13414,female,Poland,2012,55-74 years,Boomers,312.0,4497710.0,6.94,838.0,500360816828.0,13894.0
13415,female,Poland,2012,75+ years,Silent,103.0,1710969.0,6.02,838.0,500360816828.0,13894.0
13416,female,Poland,2013,15-24 years,Millenials,63.0,2339251.0,2.69,0.84,524234322597.0,14552.0
13417,female,Poland,2013,25-34 years,Millenials,72.0,3014277.0,2.39,0.84,524234322597.0,14552.0
13418,female,Poland,2013,35-54 years,Generation X,281.0,5138869.0,5.47,0.84,524234322597.0,14552.0
13419,female,Poland,2013,5-14 years,Generation Z,7.0,1810891.0,0.39,0.84,524234322597.0,14552.0
13420,female,Poland,2013,55-74 years,Boomers,329.0,4603966.0,7.15,0.84,524234322597.0,14552.0
13421,female,Poland,2013,75+ years,Silent,88.0,1736478.0,5.07,0.84,524234322597.0,14552.0
13422,female,Poland,2014,15-24 years,Millenials,71.0,2256197.0,3.15,843.0,545179584720.0,15119.0
13423,female,Poland,2014,25-34 years,Millenials,81.0,2975936.0,2.72,843.0,545179584720.0,15119.0
13424,female,Poland,2014,35-54 years,Generation X,262.0,5129255.0,5.11,843.0,545179584720.0,15119.0
13425,female,Poland,2014,5-14 years,Generation Z,4.0,1833838.0,0.22,843.0,545179584720.0,15119.0
13426,female,Poland,2014,55-74 years,Boomers,314.0,4699033.0,6.68,843.0,545179584720.0,15119.0
13427,female,Poland,2014,75+ years,Silent,79.0,1768411.0,4.47,843.0,545179584720.0,15119.0
13428,female,Poland,2015,15-24 years,Millenials,61.0,2176442.0,2.8,,477355617456.0,13228.0
13429,female,Poland,2015,25-34 years,Millenials,71.0,2931931.0,2.42,,477355617456.0,13228.0
13430,female,Poland,2015,35-54 years,Generation X,256.0,5143247.0,4.98,,477355617456.0,13228.0
13431,female,Poland,2015,5-14 years,Generation Z,7.0,1855256.0,0.38,,477355617456.0,13228.0
13432,female,Poland,2015,55-74 years,Boomers,251.0,4778252.0,5.25,,477355617456.0,13228.0
13433,female,Poland,2015,75+ years,Silent,77.0,1790695.0,4.3,,477355617456.0,13228.0
13434,female,Poland,2016,15-24 years,,,,,,,
13435,female,Poland,2016,25-34 years,,,,,,,
13436,female,Poland,2016,35-54 years,,,,,,,
13437,female,Poland,2016,5-14 years,,,,,,,
13438,female,Poland,2016,55-74 years,,,,,,,
13439,female,Poland,2016,75+ years,,,,,,,
13440,female,Portugal,1985,15-24 years,Generation X,41.0,832177.0,4.93,676.0,27118476174.0,2912.0
13441,female,Portugal,1985,25-34 years,Boomers,31.0,712806.0,4.35,676.0,27118476174.0,2912.0
13442,female,Portugal,1985,35-54 years,Silent,77.0,1216115.0,6.33,676.0,27118476174.0,2912.0
13443,female,Portugal,1985,5-14 years,Generation X,4.0,812968.0,0.49,676.0,27118476174.0,2912.0
13444,female,Portugal,1985,55-74 years,G.I. Generation,98.0,982911.0,9.97,676.0,27118476174.0,2912.0
13445,female,Portugal,1985,75+ years,G.I. Generation,39.0,288221.0,13.53,676.0,27118476174.0,2912.0
13446,female,Portugal,1986,15-24 years,Generation X,31.0,825030.0,3.76,,38749715722.0,4145.0
13447,female,Portugal,1986,25-34 years,Boomers,32.0,723861.0,4.42,,38749715722.0,4145.0
13448,female,Portugal,1986,35-54 years,Silent,74.0,1221937.0,6.06,,38749715722.0,4145.0
13449,female,Portugal,1986,5-14 years,Generation X,3.0,800747.0,0.37,,38749715722.0,4145.0
13450,female,Portugal,1986,55-74 years,G.I. Generation,93.0,992408.0,9.37,,38749715722.0,4145.0
13451,female,Portugal,1986,75+ years,G.I. Generation,36.0,298812.0,12.05,,38749715722.0,4145.0
13452,female,Portugal,1987,15-24 years,Generation X,24.0,816075.0,2.94,,48187667853.0,5138.0
13453,female,Portugal,1987,25-34 years,Boomers,33.0,731428.0,4.51,,48187667853.0,5138.0
13454,female,Portugal,1987,35-54 years,Silent,69.0,1230247.0,5.61,,48187667853.0,5138.0
13455,female,Portugal,1987,5-14 years,Generation X,2.0,787188.0,0.25,,48187667853.0,5138.0
13456,female,Portugal,1987,55-74 years,G.I. Generation,79.0,1003976.0,7.87,,48187667853.0,5138.0
13457,female,Portugal,1987,75+ years,G.I. Generation,44.0,308299.0,14.27,,48187667853.0,5138.0
13458,female,Portugal,1988,15-24 years,Generation X,25.0,807953.0,3.09,,56352797354.0,5995.0
13459,female,Portugal,1988,25-34 years,Boomers,21.0,735778.0,2.85,,56352797354.0,5995.0
13460,female,Portugal,1988,35-54 years,Silent,39.0,1239967.0,3.15,,56352797354.0,5995.0
13461,female,Portugal,1988,5-14 years,Generation X,3.0,770232.0,0.39,,56352797354.0,5995.0
13462,female,Portugal,1988,55-74 years,G.I. Generation,77.0,1016425.0,7.58,,56352797354.0,5995.0
13463,female,Portugal,1988,75+ years,G.I. Generation,31.0,317051.0,9.78,,56352797354.0,5995.0
13464,female,Portugal,1989,15-24 years,Generation X,18.0,802614.0,2.24,,60600056659.0,6436.0
13465,female,Portugal,1989,25-34 years,Boomers,14.0,736665.0,1.9,,60600056659.0,6436.0
13466,female,Portugal,1989,35-54 years,Silent,46.0,1251913.0,3.67,,60600056659.0,6436.0
13467,female,Portugal,1989,5-14 years,Generation X,3.0,748772.0,0.4,,60600056659.0,6436.0
13468,female,Portugal,1989,55-74 years,G.I. Generation,77.0,1028424.0,7.49,,60600056659.0,6436.0
13469,female,Portugal,1989,75+ years,G.I. Generation,40.0,325797.0,12.28,,60600056659.0,6436.0
13470,female,Portugal,1990,15-24 years,Generation X,25.0,802513.0,3.12,0.71,78721607509.0,8356.0
13471,female,Portugal,1990,25-34 years,Boomers,27.0,732012.0,3.69,0.71,78721607509.0,8356.0
13472,female,Portugal,1990,35-54 years,Silent,55.0,1264949.0,4.35,0.71,78721607509.0,8356.0
13473,female,Portugal,1990,5-14 years,Generation X,0.0,721051.0,0.0,0.71,78721607509.0,8356.0
13474,female,Portugal,1990,55-74 years,G.I. Generation,68.0,1042954.0,6.52,0.71,78721607509.0,8356.0
13475,female,Portugal,1990,75+ years,G.I. Generation,53.0,332685.0,15.93,0.71,78721607509.0,8356.0
13476,female,Portugal,1991,15-24 years,Generation X,17.0,804231.0,2.11,,89242382961.0,9483.0
13477,female,Portugal,1991,25-34 years,Boomers,29.0,729991.0,3.97,,89242382961.0,9483.0
13478,female,Portugal,1991,35-54 years,Boomers,63.0,1272662.0,4.95,,89242382961.0,9483.0
13479,female,Portugal,1991,5-14 years,Millenials,3.0,689186.0,0.44,,89242382961.0,9483.0
13480,female,Portugal,1991,55-74 years,Silent,86.0,1057252.0,8.13,,89242382961.0,9483.0
13481,female,Portugal,1991,75+ years,G.I. Generation,36.0,337928.0,10.65,,89242382961.0,9483.0
13482,female,Portugal,1992,15-24 years,Generation X,17.0,803379.0,2.12,,107602689041.0,11445.0
13483,female,Portugal,1992,25-34 years,Boomers,33.0,732876.0,4.5,,107602689041.0,11445.0
13484,female,Portugal,1992,35-54 years,Boomers,62.0,1279526.0,4.85,,107602689041.0,11445.0
13485,female,Portugal,1992,5-14 years,Millenials,0.0,659097.0,0.0,,107602689041.0,11445.0
13486,female,Portugal,1992,55-74 years,Silent,84.0,1069050.0,7.86,,107602689041.0,11445.0
13487,female,Portugal,1992,75+ years,G.I. Generation,40.0,344289.0,11.62,,107602689041.0,11445.0
13488,female,Portugal,1993,15-24 years,Generation X,16.0,800378.0,2.0,,95019103603.0,10098.0
13489,female,Portugal,1993,25-34 years,Boomers,24.0,736460.0,3.26,,95019103603.0,10098.0
13490,female,Portugal,1993,35-54 years,Boomers,51.0,1290364.0,3.95,,95019103603.0,10098.0
13491,female,Portugal,1993,5-14 years,Millenials,1.0,634972.0,0.16,,95019103603.0,10098.0
13492,female,Portugal,1993,55-74 years,Silent,68.0,1082362.0,6.28,,95019103603.0,10098.0
13493,female,Portugal,1993,75+ years,G.I. Generation,34.0,349176.0,9.74,,95019103603.0,10098.0
13494,female,Portugal,1994,15-24 years,Generation X,15.0,795915.0,1.88,,99698453261.0,10566.0
13495,female,Portugal,1994,25-34 years,Boomers,17.0,741575.0,2.29,,99698453261.0,10566.0
13496,female,Portugal,1994,35-54 years,Boomers,40.0,1303044.0,3.07,,99698453261.0,10566.0
13497,female,Portugal,1994,5-14 years,Millenials,0.0,616310.0,0.0,,99698453261.0,10566.0
13498,female,Portugal,1994,55-74 years,Silent,62.0,1095880.0,5.66,,99698453261.0,10566.0
13499,female,Portugal,1994,75+ years,G.I. Generation,41.0,354798.0,11.56,,99698453261.0,10566.0
13500,female,Portugal,1995,15-24 years,Generation X,24.0,790668.0,3.04,759.0,118133634072.0,12469.0
13501,female,Portugal,1995,25-34 years,Generation X,21.0,746855.0,2.81,759.0,118133634072.0,12469.0
13502,female,Portugal,1995,35-54 years,Boomers,61.0,1319819.0,4.62,759.0,118133634072.0,12469.0
13503,female,Portugal,1995,5-14 years,Millenials,1.0,600291.0,0.17,759.0,118133634072.0,12469.0
13504,female,Portugal,1995,55-74 years,Silent,75.0,1103607.0,6.8,759.0,118133634072.0,12469.0
13505,female,Portugal,1995,75+ years,G.I. Generation,45.0,365693.0,12.31,759.0,118133634072.0,12469.0
13506,female,Portugal,1996,15-24 years,Generation X,12.0,782814.0,1.53,,122629812841.0,12887.0
13507,female,Portugal,1996,25-34 years,Generation X,13.0,752776.0,1.73,,122629812841.0,12887.0
13508,female,Portugal,1996,35-54 years,Boomers,32.0,1341116.0,2.39,,122629812841.0,12887.0
13509,female,Portugal,1996,5-14 years,Millenials,1.0,587063.0,0.17,,122629812841.0,12887.0
13510,female,Portugal,1996,55-74 years,Silent,65.0,1106628.0,5.87,,122629812841.0,12887.0
13511,female,Portugal,1996,75+ years,G.I. Generation,39.0,377816.0,10.32,,122629812841.0,12887.0
13512,female,Portugal,1997,15-24 years,Generation X,9.0,772813.0,1.16,,117046198971.0,12237.0
13513,female,Portugal,1997,25-34 years,Generation X,13.0,759306.0,1.71,,117046198971.0,12237.0
13514,female,Portugal,1997,35-54 years,Boomers,40.0,1364112.0,2.93,,117046198971.0,12237.0
13515,female,Portugal,1997,5-14 years,Millenials,1.0,576490.0,0.17,,117046198971.0,12237.0
13516,female,Portugal,1997,55-74 years,Silent,56.0,1110808.0,5.04,,117046198971.0,12237.0
13517,female,Portugal,1997,75+ years,G.I. Generation,26.0,389094.0,6.68,,117046198971.0,12237.0
13518,female,Portugal,1998,15-24 years,Generation X,6.0,761601.0,0.79,,123981736420.0,12892.0
13519,female,Portugal,1998,25-34 years,Generation X,11.0,765333.0,1.44,,123981736420.0,12892.0
13520,female,Portugal,1998,35-54 years,Boomers,30.0,1385950.0,2.16,,123981736420.0,12892.0
13521,female,Portugal,1998,5-14 years,Millenials,0.0,567967.0,0.0,,123981736420.0,12892.0
13522,female,Portugal,1998,55-74 years,Silent,59.0,1116623.0,5.28,,123981736420.0,12892.0
13523,female,Portugal,1998,75+ years,G.I. Generation,34.0,401444.0,8.47,,123981736420.0,12892.0
